id,soru,sinif,alt_sinif,split,source,original_sinif,karar,gerekce,family_id,recipe_id
harita-ve-intikal-032,Dar geçitte kolu düzenlemek için işaret noktalarına göre hangi rotayı seçelim?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:032,hareket
harita-ve-intikal-063,Dar geçitte yürüyüş kolunu düzenlerken pusulayla mesafeyi nasıl tahmin ederiz?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:063,hareket
harita-ve-intikal-073,Pusulayla engebeli arazide konvoy için en güvenli rotayı nasıl seçelim?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:073,hareket
harita-ve-intikal-089,Sis yüzünden pusula olmadan haritayla mevziye hangi yönden intikal edelim?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:089,yon-bulma
harita-ve-intikal-106,Gece toplanma noktasına giderken haritadan koordinatı nasıl okuyacağım?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:106,yon-bulma
harita-ve-intikal-199,Konvoyu engebeli arazide hangi işaret noktalarından yönlendirelim?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:199,hareket
harita-ve-intikal-227,Pusulayla engebeli arazide konvoy için mesafeyi nasıl tahmin edip rota belirleyelim?,savaş yönergeleri,harita ve intikal,validation,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:227,hareket
kbrn-korunma-001,KBRN alarmında açık arazide koruyucu ekipmanım yoksa ilk ne yapayım?,savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:001,alarm
kbrn-korunma-002,İntikal sırasında maskem takılıyken bilinmeyen sıvıdan nasıl güvenli uzaklaşırım?,savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:002,maruziyet
kbrn-korunma-010,"Nöbet yerinde bilinmeyen sıvı var, maskem takılıyken güvenli şekilde nasıl uzaklaşayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:010,maruziyet
kbrn-korunma-011,"KBRN alarmı var, aracın yanında ilk ne yapayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:011,alarm
kbrn-korunma-020,"İntikalde kimyasal koku aldım, maskem takılı; bunu kime ve hangi sırayla bildireyim?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:020,maruziyet
kbrn-korunma-021,"İntikal sırasında üzerime bilinmeyen sıvı döküldü, dekontaminasyon noktası uzakken önce kime haber vereyim?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:021,maruziyet
kbrn-korunma-022,Araç yakınındaki şu şüpheli duman için maskeyi ne zaman takayım?,savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:alarm:022,alarm
kbrn-korunma-031,Nöbet yerindeki bilinmeyen sıvıdan güvenli şekilde nasıl uzaklaşayım?,savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:031,maruziyet
kbrn-korunma-044,"Açık alanda şüpheli duman var, maskem yanımda; ilk ne yapayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:alarm:044,alarm
kbrn-korunma-046,"Nöbet yerinde bilinmeyen sıvı gördüm, maskem takılıyken güvenli şekilde nasıl uzaklaşayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:046,maruziyet
kbrn-korunma-091,"İntikal sırasında bilinmeyen sıvıya maruz kaldık, maskeler takılıyken güvenli şekilde nasıl uzaklaşalım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:091,maruziyet
kbrn-korunma-102,"İntikalde maskem takılıyken kimyasal koku alıyorum, güvenli şekilde nasıl uzaklaşayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:102,maruziyet
kbrn-korunma-115,"İntikalde maskem takılıyken kimyasal koku aldım, güvenli şekilde nasıl uzaklaşalım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:115,maruziyet
kbrn-korunma-141,"KBRN alarmı verildi, açık alandayım; maskeyi hemen mi takayım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:alarm:141,alarm
kbrn-korunma-182,"Nöbet yerinde üstüme bilinmeyen sıvı sıçradı, maskem takılıyken bunu kime ve nasıl bildirmeliyim?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:182,maruziyet
kbrn-korunma-223,"KBRN alarmı var, açık alandayız ve koruyucu ekipmanımız eksik; ilk ne yapalım?",savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:223,alarm
kbrn-korunma-233,KBRN alarmında araç yanındayken maskem de varken ilk ne yapayım?,savaş yönergeleri,kbrn korunma,validation,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:alarm:233,alarm
mevzi-ve-gizlenme-003,"Tepe yamacında uzaktan gözleme karşı mevziyi nereye kurayım, az zamanımız var?",savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:003,mevzi
mevzi-ve-gizlenme-017,Tepe yamacında uzaktan görünmeyecek mevziyi nereye kazalım?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:017,mevzi
mevzi-ve-gizlenme-025,"Tepe yamacında ani temas ihtimaline karşı, az vaktimiz varken mevziyi nereye kuralım?",savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:025,mevzi
mevzi-ve-gizlenme-052,Açık arazide yakın temas ihtimali varken doğal örtüye gizlenip ışık disiplinini nasıl koruruz?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:052,gizlenme
mevzi-ve-gizlenme-062,Ani temasa karşı orman kenarında mevziyi nereye kazalım?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:062,mevzi
mevzi-ve-gizlenme-078,Alacakaranlıkta yakın temas varken doğal örtüde ışık disiplinini nasıl koruruz?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:078,gizlenme
mevzi-ve-gizlenme-151,"Orman kenarında ani temas ihtimaline karşı az vaktimiz varken önce mevzi mi hazırlayalım, yoksa gizlenelim mi?",savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:151,mevzi
mevzi-ve-gizlenme-179,Açık arazide gözetlemeye yakalanmadan kamuflaj ağını nasıl kullanıp gizlenelim?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:179,gizlenme
mevzi-ve-gizlenme-216,Tepe yamacında uzaktan gözleme karşı mevzi hazırlarken önce nereye gizlenelim?,savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,revise,unclear_meaning,mevzi ve gizlenme:mevzi:216,mevzi
mevzi-ve-gizlenme-312,"Orman kenarında az vaktimiz varken uzaktan gözleme karşı önce mevzi mi hazırlayalım, gizlenmeye mi bakalım?",savaş yönergeleri,mevzi ve gizlenme,validation,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:312,mevzi
nobet-ve-emniyet-071,"Arazi geçişinde mayın şüphesi varsa, haritayla nasıl güvenli ilerleyelim?",savaş yönergeleri,nöbet ve emniyet,validation,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:071,guvenlik
provided-0105,Telsiz kontrolü yaparken hangi temel bilgileri söylemeliyim?,savaş yönergeleri,telsiz ve raporlama,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0116,Bir olayın saatini raporda nasıl belirtmeliyim?,savaş yönergeleri,telsiz ve raporlama,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0128,Nöbet yerini terk etmek zorunda kalırsam ne yapmalıyım?,savaş yönergeleri,nöbet ve emniyet,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0131,Emniyet ihlalini hangi bilgilerle raporlamalıyım?,savaş yönergeleri,nöbet ve emniyet,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0137,Koordinat okurken doğu ve kuzey değerleri hangi sırayla alınır?,savaş yönergeleri,harita ve intikal,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0146,Haritadaki grid çizgileri ne işe yarar?,savaş yönergeleri,harita ve intikal,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0155,Doğal örtünün yeterli gizlenme sağladığını nasıl anlarım?,savaş yönergeleri,mevzi ve gizlenme,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0178,Kirlenme şüphesinde yiyecek ve suyu nasıl korumalıyım?,savaş yönergeleri,KBRN korunma,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0180,Radyolojik tehlikede maruziyeti azaltmanın temel yolları nelerdir?,savaş yönergeleri,KBRN korunma,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0183,KBRN sonrası belirtileri nasıl ve kime raporlamalıyım?,savaş yönergeleri,KBRN korunma,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0185,Teslim olan bir kişiye nasıl davranılmalıdır?,savaş yönergeleri,angajman ve esir hukuku,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0189,Sivillerle karşılaşıldığında hangi koruma ilkeleri geçerlidir?,savaş yönergeleri,angajman ve esir hukuku,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0191,Kimliği belirsiz bir kişiyle karşılaşınca hangi hukuk ilkeleri izlenir?,savaş yönergeleri,angajman ve esir hukuku,validation,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
telsiz-ve-raporlama-003,Gözetleme noktasından ikmal talebini kısa nasıl rapor edeyim?,savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:003,rapor
telsiz-ve-raporlama-019,Görev başında çağrı işaretimi verirken kanal net değilse telsizde nasıl rapor vereyim?,savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:019,cagri
telsiz-ve-raporlama-020,"Görev başında telsiz kontrolü yapıyorum, kanal net değil, beni duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:020,cagri
telsiz-ve-raporlama-021,Göreve başlarken çağrı işaretimi vermek için telsizde nasıl konuşmalıyım?,savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:021,cagri
telsiz-ve-raporlama-023,Devriyedeyken çağrı işaretimi vermek için telsizde ne demeliyim?,savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:023,cagri
telsiz-ve-raporlama-034,"Merkez, devriyedeyim; telsiz kontrolü, sesim geliyor mu?",savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:034,cagri
telsiz-ve-raporlama-105,"Görev başında çağrı işaretimi duyuyor musunuz, telsizi nasıl düzeltebiliriz?",savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:105,cagri
telsiz-ve-raporlama-106,"Görev başında çağrı işaretimi veriyorum, kanal net değil; beni duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:106,cagri
telsiz-ve-raporlama-138,"Devriyedeyiz, çağrı işaretimi duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,validation,existing_package,telsiz ve raporlama,revise,not_a_question,telsiz ve raporlama:cagri:138,cagri
fill-matematik-004,"Komutanım, haritadaki 1:50.000 ölçeğinde 4 santimetre gerçekte kaç kilometreye karşılık gelir?",matematik,matematik,validation,existing_package,matematik,keep,good,,
fill-matematik-005,Sahra mutfağında 36 personel için kişi başına 750 gram erzak ayrılırsa toplam kaç kilogram gerekir?,matematik,matematik,validation,existing_package,matematik,keep,good,,
fill-matematik-007,"Komutanım, konvoy 90 kilometreyi saatte 45 kilometre hızla giderse varış süresi kaç saattir?",matematik,matematik,validation,existing_package,matematik,keep,good,,
fill-matematik-014,İkmal konvoyuna 25 koli yüklenip 8 koli indirildiyse araçta kaç koli kalır?,matematik,matematik,validation,existing_package,matematik,keep,good,,
fill-matematik-015,Bir devriye 2 saat 20 dakika sürerse bu süre toplam kaç dakikadır?,matematik,matematik,validation,existing_package,matematik,keep,good,,
fill-matematik-021,Bir mühendis timi 96 metre kabloyu 12 eşit parçaya bölerse her parçanın uzunluğu kaç metre olur?,matematik,matematik,validation,existing_package,matematik,keep,good,,
matematik-003,Vardiya planında on iki kişinin ortalaması kaç?,matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:003,temel-islem
matematik-004,"Komutanım, üç depodaki litreleri mililitreye nasıl çeviriyoruz?",matematik,matematik,validation,existing_package,matematik,keep,good,matematik:oran:004,oran
matematik-050,Vardiya planında dört ölçümün yüzde kaçı dakika ediyor?,matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:050,temel-islem
matematik-051,Malzeme sayımında on iki kişinin yüzde kaçını kaç dakikada tamamlarız?,matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:051,temel-islem
matematik-061,Vardiya planında on iki kişinin ortalaması kaç dakika?,matematik,matematik,validation,existing_package,matematik,keep,good,matematik:temel-islem:061,temel-islem
matematik-070,"Komutanım, ikmal hesabında iki buçuk kilometrelik yakıt oranı kaç metreye denk geliyor?",matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:oran:070,oran
matematik-128,Dört malzeme sayımının yüzde kaçı tamamlandı?,matematik,matematik,validation,existing_package,matematik,keep,good,matematik:temel-islem:128,temel-islem
matematik-216,Dört ölçümün yüzde hesabını kaç adet üzerinden yapalım?,matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:216,temel-islem
matematik-241,İkmal hesabında iki buçuk kilometrede yakıt oranı metre başına ne kadar?,matematik,matematik,validation,existing_package,matematik,revise,unclear_meaning,matematik:oran:241,oran
provided-0204,Saatte beş kilometreyle kırk dakika yürürsek kaç metre ilerleriz?,matematik,mesafe-hız-zaman,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0212,Bir kilometreyi sekiz dakikada geçiyorsak beş kilometre ne kadar sürer?,matematik,mesafe-hız-zaman,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0217,Bir santimetre iki yüz elli metreyi gösteriyorsa altı santimetre gerçekte kaç metredir?,matematik,harita ölçeği,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0226,Gerçekte bir buçuk kilometrelik yol 1:25000 haritada kaç santimetredir?,matematik,harita ölçeği,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0235,Bir stokun yüzde 15'i tüketildiyse yüzde kaçı kalmıştır?,matematik,yüzde,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0246,Dört kişiye kişi başı üç litre su verirsek toplam kaç litre gerekir?,matematik,oran-orantı ve lojistik,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0255,Bir araç 100 kilometrede sekiz litre yakıt tüketiyorsa 250 kilometrede kaç litre tüketir?,matematik,oran-orantı ve lojistik,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0257,On sekiz kilogram ekipman 2:1 oranında iki kişiye bölünürse ağır pay kaç kilogramdır?,matematik,oran-orantı ve lojistik,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0260,Altı kişinin iki günlük ihtiyacı 24 litre suysa kişi başı günlük tüketim kaç litredir?,matematik,oran-orantı ve lojistik,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0282,"Dört yürüyüş süresi 40, 50, 60 ve 70 dakika; ortalama kaç dakikadır?",matematik,ortalama,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0286,"Dört ekibin yükleri 20, 25, 30 ve 35 kilogram; ortalama yük kaçtır?",matematik,ortalama,validation,provided_jsonl,matematik,provided,not_reviewed,,
provided-0299,Yirmi dört kişilik grubun yarısı dinleniyorsa aktif kaç kişi vardır?,matematik,saha hesabı,validation,provided_jsonl,matematik,provided,not_reviewed,,
fill-sohbet-004,Ekipman kontrolü bittiğinde biraz muhabbet eder miyiz?,sohbet,sohbet,validation,existing_package,sohbet,keep,good,,
fill-sohbet-010,Karargâhta dinlenirken birlikte hangi konuları konuşabiliriz?,sohbet,sohbet,validation,existing_package,sohbet,keep,good,,
fill-sohbet-011,Nöbetin sakin geçtiği bu anda biraz sohbet edelim mi?,sohbet,sohbet,validation,existing_package,sohbet,keep,good,,
fill-sohbet-016,Nöbet arkadaşlarına moral olacak kısa bir mesaj paylaşır mısın?,sohbet,sohbet,validation,existing_package,sohbet,keep,good,,
provided-0306,Az önceki mesajım sana ulaştı mı?,sohbet,bağlantı ve ses kontrolü,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0317,"Günaydın, bugün nasılsın?",sohbet,selamlaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0325,"İyi geceler, hâlâ açık mısın?",sohbet,selamlaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0329,"Selam, biraz sesini duymak istedim.",sohbet,selamlaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0330,"Merhaba, konuşmaya hazır mısın?",sohbet,selamlaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0333,"Ben dinlenmeye geçiyorum, sonra konuşuruz.",sohbet,vedalaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0336,"Tamamdır, bağlantıyı sonra kontrol ederiz.",sohbet,vedalaşma,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0352,"Uzun bir yürüyüş olacak, beni biraz motive et.",sohbet,moral ve motivasyon,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0356,"Yorgun hissediyorum, kısa bir motivasyon verir misin?",sohbet,moral ve motivasyon,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0366,Uzun bekleyişte uyanık kalmak için beni motive et.,sohbet,moral ve motivasyon,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0367,"Bugün pek formumda değilim, moral verir misin?",sohbet,moral ve motivasyon,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0375,Uzun yürüyüşe uygun masum bir şaka yap.,sohbet,şaka,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0380,Takımı güldürecek zararsız bir espri bulur musun?,sohbet,şaka,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0390,Yanlış anladığında bunu bana söyleyebilir misin?,sohbet,asistan hakkında,validation,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0400,"Bugün hava ağır geldi, sohbet eder misin?",sohbet,hâl hatır,validation,provided_jsonl,sohbet,provided,not_reviewed,,
sohbet-002,"Merkez, sesim geliyor mu, nasılsın?",sohbet,sohbet,validation,existing_package,sohbet,keep,good,sohbet:selam:002,selam
sohbet-033,Beklerken seninle neler konuşabiliriz?,sohbet,sohbet,validation,existing_package,sohbet,keep,good,sohbet:asistan:033,asistan
sohbet-049,"Sesim geliyor mu, nasılsın?",sohbet,sohbet,validation,existing_package,sohbet,keep,good,sohbet:selam:049,selam
sohbet-186,"Görev öncesi herkese selam, nasılsınız?",sohbet,sohbet,validation,existing_package,sohbet,keep,good,sohbet:selam:186,selam
ilk-yardim-004,"Araç yanında kırık şüphesi var, ilk yardım çantasıyla önce ne yapayım?",medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:004,travma
ilk-yardim-012,"Araç yanında yanık var, yaralıyı güvene almak için ne yapayım?",medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:012,travma
ilk-yardim-016,Gece nöbetinde bacağından yaralanan askere turnikeyle ilk ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:016,kanama
ilk-yardim-021,Eğitim sahasında kırık şüphesi olan yaralıyı ilk yardım çantasıyla nasıl güvene alalım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:021,travma
ilk-yardim-023,Arazide bacağından yaralanana tahliyeden önce turnikeyi nasıl uygulayayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:023,kanama
ilk-yardim-026,Arazide kolu kanayan yaralıya tahliyeden önce temiz bezle nasıl müdahale edeyim?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:026,kanama
ilk-yardim-047,"Araç yanında yaralının kırığı olabilir, yalnızım, onu güvene nasıl alayım?",medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:047,travma
ilk-yardim-050,Gece nöbetinde bacağından yaralanana turnikeyle ilk ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:050,kanama
ilk-yardim-061,"Eğitim sahasında yaralının kırığı olabilir, yalnızım; onu güvene nasıl alayım?",medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:061,travma
ilk-yardim-068,Gece nöbetinde bacağından yaralanan birine temiz bezle önce ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:068,kanama
ilk-yardim-084,Arazide bacağından yaralanan askere temiz bezle ilk ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:084,kanama
ilk-yardim-099,Arazide bacağından yaralanan kişiye temiz bezle ilk ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:kanama:099,kanama
ilk-yardim-116,Araç yanında yanan arkadaş için ilk yardım çantasıyla önce ne yapayım?,medikal,ilk yardım,test,existing_package,ilk yardım,keep,good,ilk yardım:travma:116,travma
provided-0006,Turnike uygulanan uzvu nasıl takip etmeliyim?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0013,Kırık bölgesini düzeltmeye çalışmak doğru mu?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0039,Üşüyen yaralıya sıcak içecek ne zaman verilebilir?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0052,Triyajda yürüyebilen yaralıları nasıl sınıflandırırım?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0053,Solunumu olmayan yaralı triyajda nasıl değerlendirilir?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0054,Triyaj sırasında bilinç durumunu hızlıca nasıl kontrol ederim?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0064,Merdivenden yaralı indirirken nelere dikkat etmeliyiz?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0074,Saplanmış cismi yerinde nasıl sabitleyebilirim?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0083,Alerjik şok belirtileri nelerdir?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0085,Nöbet geçiren kişiyi sabit tutmaya çalışmalı mıyım?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0093,Baş dönmesi yaşayan yaralıyı hemen ayağa kaldırmalı mıyım?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
provided-0096,Yaralının teni morarıyorsa bu neyin belirtisi olabilir?,medikal,ilk yardım,test,provided_jsonl,medikal,provided,not_reviewed,,
angajman-ve-esir-hukuku-005,"Komutanım, arazide teslim olan ve yaralı olabilecek kişiyi güvenli şekilde nasıl muhafaza edelim?",savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:esir:005,esir
angajman-ve-esir-hukuku-011,Kontrol noktasında tehdit belirsizken ateş talimatı gelirse hangi angajman kuralına uyacağız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:angajman:011,angajman
angajman-ve-esir-hukuku-013,"Arazi kontrolünde yakaladığımız, elleri görünür olan şüpheliyi güvenli şekilde nasıl muhafaza edelim?",savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:esir:013,esir
angajman-ve-esir-hukuku-025,"Arazi kontrolünde yakaladığımız, yaralı olabilecek şüpheliyi güvenli şekilde nasıl muhafaza edelim?",savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:esir:025,esir
angajman-ve-esir-hukuku-028,"Arazide yakaladığımız şüpheli yaralı olabilir, ilk ne yapalım?",savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:esir:028,esir
angajman-ve-esir-hukuku-041,Gözetlemeden sonra teslim olan yaralı kişiye ilk ne yapalım?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:esir:041,esir
angajman-ve-esir-hukuku-071,Kontrol noktasında kimliği doğrulanmamış kişiye ateş etmeden önce hangi kurala uymalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:angajman:071,angajman
angajman-ve-esir-hukuku-133,Devriyede kimliği doğrulanmamış kişiye ateş emri gelirse hangi kurala uymalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:angajman:133,angajman
angajman-ve-esir-hukuku-137,Devriyede kimliği doğrulanmamış hedefe ateş emri gelirse yetkim ne?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:angajman:137,angajman
fill-angajman-ve-esir-hukuku-005,Yakalanan kişi dinî ibadetini yapmak isterse saha şartlarında nasıl imkân sağlamalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-008,Esirin tıbbi muayene talebini reddetmeden nasıl kayıt altına almalı ve sevk etmeliyiz?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
